latitude,longitude,moho
-43.13494161849711,177.94992757660165,33.67162112604207
-43.13494161849711,178.9509637883008,33.69440205015256
-43.13494161849711,179.952,33.71025823891743
-42.13781271676301,-179.42,29.222001984354506
-42.13781271676301,-178.41896378830083,29.28597132870385
-42.13781271676301,-177.41792757660167,29.349423197578915
-42.13781271676301,-176.41689136490248,29.412463443818012
-42.13781271676301,-175.41585515320332,29.475221899877624
-42.13781271676301,-174.41481894150417,29.53785042562896
-42.13781271676301,-173.413782729805,29.60052002301967
-42.13781271676301,-172.41274651810585,29.6634172270235
-42.13781271676301,-171.41171030640666,29.72673999568633
-42.13781271676301,-170.4106740947075,29.790693268939776
-42.13781271676301,-169.40963788300834,29.855484521802623
-42.13781271676301,-168.40860167130919,29.921319370457326
-42.13781271676301,-167.40756545961003,29.988397469986268
-42.13781271676301,-166.40652924791084,30.05690876156021
-42.13781271676301,-165.40549303621168,30.127030099361434
-42.13781271676301,-164.40445682451252,30.198922340351174
-42.13781271676301,-163.40342061281336,30.272727862879236
-42.13781271676301,-162.4023844011142,30.348568507838166
-42.13781271676301,-161.40134818941505,30.426543928758036
-42.13781271676301,-160.40031197771586,30.50673034781272
-42.13781271676301,-159.3992757660167,30.589179639644072
-42.13781271676301,-158.39823955431754,30.67391877528715
-42.13781271676301,-157.39720334261838,30.7609495531824
-42.13781271676301,-156.3961671309192,30.850248614066373
-42.13781271676301,-155.39513091922004,30.94176769621461
-42.13781271676301,-154.39409470752088,31.035434123511237
-42.13781271676301,-153.39305849582172,31.13115148360845
-42.13781271676301,-152.39202228412256,31.228800480948934
-42.13781271676301,-151.3909860724234,31.328239973668047
-42.13781271676301,-150.38994986072422,31.429308132839424
-42.13781271676301,-149.38891364902506,31.531823784022464
-42.13781271676301,-148.3878774373259,31.635587878177404
-42.13781271676301,-147.38684122562674,31.740385151064658
-42.13781271676301,-146.38580501392755,31.845985958871637
-42.13781271676301,-145.3847688022284,31.952148332233037
-42.13781271676301,-144.38373259052923,32.05862028234736
-42.13781271676301,-143.38269637883008,32.16514238993287
-42.13781271676301,-142.38166016713092,32.27145069777495
-42.13781271676301,-141.38062395543176,32.377279970825526
-42.13781271676301,-140.3795877437326,32.48236730855166
-42.13781271676301,-139.3785515320334,32.586456114316746
-42.13781271676301,-138.37751532033425,32.689300421727324
-42.13781271676301,-137.3764791086351,32.79066948912231
-42.13781271676301,-136.3754428969359,32.890352562259466
-42.13781271676301,-135.37440668523675,32.988163703117266
-42.13781271676301,-134.3733704735376,33.08394643698642
-42.13781271676301,-133.37233426183843,33.17757804815574
-42.13781271676301,-132.37129805013927,33.2689732465349
-42.13781271676301,-131.37026183844011,33.358086963351155
-42.13781271676301,-130.36922562674096,33.44491604583109
-42.13781271676301,-129.36818941504177,33.52949966320759
-42.13781271676301,-128.3671532033426,33.611918320870416
-42.13781271676301,-127.36611699164345,33.69229144338436
-42.13781271676301,-126.3650807799443,33.77077364285512
-42.13781271676301,-125.36404456824512,33.84754981640046
-42.13781271676301,-124.36300835654595,33.922829372544754
-42.13781271676301,-123.36197214484679,33.9968398948499
-42.13781271676301,-122.36093593314763,34.06982064382382
-42.13781271676301,-121.35989972144847,34.14201624963181
-42.13781271676301,-120.3588635097493,34.213670990531455
-42.13781271676301,-119.35782729805013,34.2850239348291
-42.13781271676301,-118.35679108635097,34.35630524492527
-42.13781271676301,-117.35575487465181,34.427733776927084
-42.13781271676301,-116.35471866295265,34.499516036478866
-42.13781271676301,-115.35368245125348,34.57184646371627
-42.13781271676301,-114.35264623955432,34.644908824215975
-42.13781271676301,-113.35161002785514,34.71887843511246
-42.13781271676301,-112.35057381615599,34.79392477666556
-42.13781271676301,-111.34953760445681,34.870213995937405
-42.13781271676301,-110.34850139275765,34.94791075856588
-42.13781271676301,-109.3474651810585,35.027178919131586
-42.13781271676301,-108.34642896935932,35.108180581703294
-42.13781271676301,-107.34539275766016,35.19107325719423
-42.13781271676301,-106.34435654596099,35.27600505203662
-42.13781271676301,-105.34332033426183,35.36310797055435
-42.13781271676301,-104.34228412256267,35.452489664282496
-42.13781271676301,-103.3412479108635,35.54422407959345
-42.13781271676301,-102.34021169916434,35.63834156411713
-42.13781271676301,-101.33917548746518,35.73481898155433
-42.13781271676301,-100.33813927576601,35.83357041620826
-42.13781271676301,-99.33710306406685,35.93443892503882
-42.13781271676301,-98.33606685236768,36.037189736052255
-42.13781271676301,-97.33503064066852,36.14150518510124
-42.13781271676301,-96.33399442896936,36.246981619514855
-42.13781271676301,-95.33295821727019,36.353128383644304
-42.13781271676301,-94.33192200557103,36.45936899285711
-42.13781271676301,-93.33088579387186,36.56504453524518
-42.13781271676301,-92.3298495821727,36.669419308762954
-42.13781271676301,-91.32881337047354,36.77168869574572
-42.13781271676301,-90.32777715877437,36.87098920219486
-42.13781271676301,-89.32674094707521,36.96641061244944
-42.13781271676301,-88.32570473537604,37.0570100810491
-42.13781271676301,-87.32466852367688,37.14182798220952
-42.13781271676301,-86.32363231197772,37.21990524914153
-42.13781271676301,-85.32259610027855,37.29030191624183
-42.13781271676301,-84.32155988857939,37.3521167187255
-42.13781271676301,-83.32052367688021,37.40450789365924
-42.13781271676301,-82.31948746518106,37.44671606562875
-42.13781271676301,-81.3184512534819,37.478091321771004
-42.13781271676301,-80.31741504178272,37.498128350561146
-42.13781271676301,-79.31637883008356,37.50651576110104
-42.13781271676301,-78.3153426183844,37.503208152371755
-42.13781271676301,-77.31430640668523,37.488532364679
-42.13781271676301,-76.31327019498607,37.46334422286151
-42.13781271676301,-75.3122339832869,37.42926475236115
-42.13781271676301,-74.31119777158774,37.389065900863784
-42.13781271676301,-73.31016155988858,37.347386787656504
-42.13781271676301,-72.30912534818941,37.30873540149811
-42.13781271676301,-71.30808913649025,37.27386834289226
-42.13781271676301,-70.30705292479108,37.24140176371644
-42.13781271676301,-69.30601671309192,37.20924616268994
-42.13781271676301,-68.30498050139276,37.174726261273065
-42.13781271676301,-67.30394428969359,37.13532121292221
-42.13781271676301,-66.30290807799443,37.089275533312076
-42.13781271676301,-65.30187186629526,37.035812798023585
-42.13781271676301,-64.3008356545961,36.97513818234911
-42.13781271676301,-63.29979944289694,36.90828602767401
-42.13781271676301,-62.29876323119777,36.83686582593418
-42.13781271676301,-61.29772701949861,36.76277324945225
-42.13781271676301,-60.29669080779945,36.68794172734566
-42.13781271676301,-59.29565459610028,36.614189449132496
-42.13781271676301,-58.29461838440112,36.543157809353076
-42.13781271676301,-57.293582172701946,36.47629458938074
-42.13781271676301,-56.29254596100279,36.414843504391015
-42.13781271676301,-55.29150974930363,36.359830170759864
-42.13781271676301,-54.290473537604456,36.312050085758926
-42.13781271676301,-53.2894373259053,36.27206545854678
-42.13781271676301,-52.288401114206124,36.24021393844892
-42.13781271676301,-51.287364902506965,36.216628786930755
-42.13781271676301,-50.28632869080781,36.201267921694125
-42.13781271676301,-49.28529247910865,36.193948397493656
-42.13781271676301,-48.28425626740946,36.19438282856704
-42.13781271676301,-47.2832200557103,36.2022147044234
-42.13781271676301,-46.28218384401114,36.21705031785447
-42.13781271676301,-45.281147632311985,36.23848580754223
-42.13781271676301,-44.280111420612826,36.26612863614514
-42.13781271676301,-43.27907520891364,36.29961344159412
-42.13781271676301,-42.27803899721448,36.33861268985572
-42.13781271676301,-41.27700278551532,36.38284283114017
-42.13781271676301,-40.27596657381616,36.43206679205281
-42.13781271676301,-39.274930362117004,36.48609366307602
-42.13781271676301,-38.27389415041782,36.544776325683095
-42.13781271676301,-37.27285793871866,36.60800767501253
-42.13781271676301,-36.2718217270195,36.675715911947144
-42.13781271676301,-35.27078551532034,36.74785927397761
-42.13781271676301,-34.26974930362118,36.82442042504908
-42.13781271676301,-33.268713091921995,36.905400657949436
-42.13781271676301,-32.26767688022284,36.99081397744899
-42.13781271676301,-31.266640668523678,37.08068111709797
-42.13781271676301,-30.26560445682452,37.17502348057487
-42.13781271676301,-29.26456824512536,37.27385702847958
-42.13781271676301,-28.263532033426202,37.37718608637181
-42.13781271676301,-27.262495821727015,37.48499705890386
-42.13781271676301,-26.261459610027856,37.59725202170096
-42.13781271676301,-25.260423398328697,37.71388215045845
-42.13781271676301,-24.25938718662954,37.83478095279004
-42.13781271676301,-23.25835097493038,37.959797245261676
-42.13781271676301,-22.257314763231193,38.08872787179131
-42.13781271676301,-21.256278551532034,38.22131020967388
-42.13781271676301,-20.255242339832876,38.35721468405563
-42.13781271676301,-19.254206128133717,38.4960378358155
-42.13781271676301,-18.253169916434558,38.63729711888291
-42.13781271676301,-17.25213370473537,38.78042966835923
-42.13781271676301,-16.251097493036212,38.924798865839335
-42.13781271676301,-15.250061281337054,39.069714267877664
-42.13781271676301,-14.249025069637895,39.21447084973582
-42.13781271676301,-13.247988857938736,39.358409484400354
-42.13781271676301,-12.24695264623955,39.500989381823935
-42.13781271676301,-11.24591643454039,39.64184844898729
-42.13781271676301,-10.244880222841232,39.78082296489006
-42.13781271676301,-9.243844011142073,39.91791472725211
-42.13781271676301,-8.242807799442915,40.053221049315844
-42.13781271676301,-7.241771587743727,40.1868566785998
-42.13781271676301,-6.240735376044569,40.31888965773775
-42.13781271676301,-5.23969916434541,40.4492982456246
-42.13781271676301,-4.238662952646251,40.57794587882227
-42.13781271676301,-3.2376267409470927,40.70456802630174
-42.13781271676301,-2.2365905292479056,40.82876553329002
-42.13781271676301,-1.235554317548747,40.950000863772146
-42.13781271676301,-0.2345181058495882,41.067595197047986
-42.13781271676301,0.7665181058495705,41.18072539137169
-42.13781271676301,1.7675543175487292,41.288420448745164
-42.13781271676301,2.7685905292479163,41.38955753558377
-42.13781271676301,3.769626740947075,41.4828577992647
-42.13781271676301,4.770662952646234,41.56688249378264
-42.13781271676301,5.771699164345392,41.640030028068615
-42.13781271676301,6.772735376044551,41.70053475965781
-42.13781271676301,7.773771587743738,41.74646858200511
-42.13781271676301,8.774807799442897,41.775746559001796
-42.13781271676301,9.775844011142055,41.786138169906906
-42.13781271676301,10.776880222841214,41.77528600329722
-42.13781271676301,11.777916434540373,41.7407340497248
-42.13781271676301,12.77895264623956,41.67996795825285
-42.13781271676301,13.779988857938719,41.59046962792837
-42.13781271676301,14.781025069637877,41.46978805508253
-42.13781271676301,15.782061281337036,41.31562724771467
-42.13781271676301,16.783097493036195,41.125949682888404
-42.13781271676301,17.784133704735353,40.899090324418054
-42.13781271676301,18.78516991643454,40.63387162195498
-42.13781271676301,19.7862061281337,40.32970530416779
-42.13781271676301,20.787242339832858,39.98666387278925
-42.13781271676301,21.788278551532017,39.60550527151267
-42.13781271676301,22.789314763231175,39.187639604791215
-42.13781271676301,23.790350974930362,38.73503624647798
-42.13781271676301,24.79138718662952,38.25008096020434
-42.13781271676301,25.79242339832868,37.7354022431602
-42.13781271676301,26.79345961002784,37.19369100616743
-42.13781271676301,27.794495821726997,36.62753666969974
-42.13781271676301,28.795532033426184,36.03929687539147
-42.13781271676301,29.796568245125343,35.431009731704904
-42.13781271676301,30.7976044568245,34.804349637387745
-42.13781271676301,31.79864066852366,34.160621970230935
-42.13781271676301,32.79967688022282,33.500788846781774
-42.13781271676301,33.800713091922006,32.82551740254557
-42.13781271676301,34.801749303621165,32.13524274257399
-42.13781271676301,35.80278551532032,31.43023917391181
-42.13781271676301,36.80382172701948,30.71069490879912
-42.13781271676301,37.80485793871864,29.97678684494851
-42.13781271676301,38.80589415041783,29.228753123228387
-42.13781271676301,39.80693036211699,28.46696195887461
-42.13781271676301,40.807966573816145,27.691975660024116
-42.13781271676301,41.809002785515304,26.904609078702393
-42.13781271676301,42.81003899721446,26.105981728544563
-42.13781271676301,43.81107520891365,25.29756271580015
-42.13781271676301,44.81211142061281,24.48120719260003
-42.13781271676301,45.81314763231197,23.659182099683804
-42.13781271676301,46.814183844011126,22.83417711624113
-42.13781271676301,47.815220055710284,22.009293342720873
-42.13781271676301,48.81625626740947,21.18799740948507
-42.13781271676301,49.81729247910863,20.37402452427003
-42.13781271676301,50.81832869080779,19.571218138485754
-42.13781271676301,51.81936490250695,18.783318237029807
-42.13781271676301,52.820401114206106,18.013754218384115
-42.13781271676301,53.82143732590529,17.265525295878714
-42.13781271676301,54.82247353760445,16.54121389148561
-42.13781271676301,55.82350974930361,15.843096748346818
-42.13781271676301,56.82454596100277,15.173275092332954
-42.13781271676301,57.82558217270193,14.5337677419047
-42.13781271676301,58.82661838440109,13.926554718833188
-42.13781271676301,59.827654596100274,13.353584321031876
-42.13781271676301,60.82869080779943,12.816760913083993
-42.13781271676301,61.82972701949859,12.317925903616551
-42.13781271676301,62.83076323119775,11.858838435175414
-42.13781271676301,63.83179944289691,11.441158127177355
-42.13781271676301,64.8328356545961,11.066429726133945
-42.13781271676301,65.83387186629525,10.73606840146235
-42.13781271676301,66.83490807799441,10.451344528553882
-42.13781271676301,67.83594428969357,10.213367762252322
-42.13781271676301,68.83698050139273,10.023072039195819
-42.13781271676301,69.83801671309192,9.881205113716963
-42.13781271676301,70.83905292479108,9.788327226978327
-42.13781271676301,71.84008913649023,9.744822243507947
-42.13781271676301,72.8411253481894,9.75091977953894
-42.13781271676301,73.84216155988855,9.806718660601835
-42.13781271676301,74.84319777158774,9.912191781576709
-42.13781271676301,75.8442339832869,10.067144747262669
-42.13781271676301,76.84527019498606,10.271107465100762
-42.13781271676301,77.84630640668522,10.52317495050965
-42.13781271676301,78.84734261838437,10.821873267315887
-42.13781271676301,79.84837883008353,11.165146971466035
-42.13781271676301,80.84941504178269,11.55049321315471
-42.13781271676301,81.85045125348185,11.975168976665637
-42.13781271676301,82.85148746518107,12.43637672599086
-42.13781271676301,83.85252367688022,12.931383724875841
-42.13781271676301,84.85355988857938,13.457579295011195
-42.13781271676301,85.85459610027854,14.012491697070967
-42.13781271676301,86.8556323119777,14.59378390193935
-42.13781271676301,87.85666852367686,15.199240133935842
-42.13781271676301,88.85770473537602,15.826749368718632
-42.13781271676301,89.85874094707518,16.47428858869381
-42.13781271676301,90.85977715877434,17.139906850304563
-42.13781271676301,91.8608133704735,17.82171048241217
-42.13781271676301,92.86184958217271,18.517849359314674
-42.13781271676301,93.86288579387187,19.226504090519676
-42.13781271676301,94.86392200557103,19.945873974939843
-42.13781271676301,95.86495821727019,20.67416553942158
-42.13781271676301,96.86599442896934,21.409581579809846
-42.13781271676301,97.8670306406685,22.15031061948313
-42.13781271676301,98.86806685236766,22.89451680538324
-42.13781271676301,99.86910306406682,23.640330267938978
-42.13781271676301,100.87013927576598,24.385838122856775
-42.13781271676301,101.87117548746514,25.129076313288223
-42.13781271676301,102.87221169916435,25.868022652419512
-42.13781271676301,103.87324791086351,26.600591561786278
-42.13781271676301,104.87428412256267,27.32463114547294
-42.13781271676301,105.87532033426183,28.03792345614972
-42.13781271676301,106.87635654596099,28.738188994739208
-42.13781271676301,107.87739275766015,29.423096679699498
-42.13781271676301,108.8784289693593,30.09028061151527
-42.13781271676301,109.87946518105846,30.73736492693016
-42.13781271676301,110.88050139275762,31.361997632809302
-42.13781271676301,111.88153760445678,31.961893504187938
-42.13781271676301,112.882573816156,32.53488470593315
-42.13781271676301,113.88361002785516,33.07897568222073
-42.13781271676301,114.88464623955431,33.592396666865554
-42.13781271676301,115.88568245125347,34.07364797255274
-42.13781271676301,116.88671866295263,34.52152663738236
-42.13781271676301,117.88775487465179,34.935128203351525
-42.13781271676301,118.88879108635095,35.31382013776171
-42.13781271676301,119.88982729805011,35.657188637426735
-42.13781271676301,120.89086350974927,35.96496618875178
-42.13781271676301,121.89189972144842,36.23695160334576
-42.13781271676301,122.89293593314758,36.47293611807049
-42.13781271676301,123.8939721448468,36.67264830389686
-42.13781271676301,124.89500835654596,36.8357270425698
-42.13781271676301,125.89604456824512,36.96172689735073
-42.13781271676301,126.89708077994428,37.05015497157882
-42.13781271676301,127.89811699164343,37.10053416155467
-42.13781271676301,128.8991532033426,37.112485156645604
-42.13781271676301,129.90018941504175,37.08581872344923
-42.13781271676301,130.9012256267409,37.020630127459555
-42.13781271676301,131.90226183844007,36.91738858482856
-42.13781271676301,132.90329805013923,36.77701579564308
-42.13781271676301,133.90433426183844,36.60094880665045
-42.13781271676301,134.9053704735376,36.391184110747375
-42.13781271676301,135.90640668523676,36.15030189668084
-42.13781271676301,136.90744289693592,35.88147247660825
-42.13781271676301,137.90847910863508,35.588450649731456
-42.13781271676301,138.90951532033424,35.27556738109931
-42.13781271676301,139.9105515320334,34.947730150284876
-42.13781271676301,140.91158774373255,34.610443873657296
-42.13781271676301,141.9126239554317,34.26986917978688
-42.13781271676301,142.91366016713087,33.93295979303612
-42.13781271676301,143.9146963788301,33.60779982655176
-42.13781271676301,144.91573259052925,33.30448087623567
-42.13781271676301,145.9167688022284,33.03558216294765
-42.13781271676301,146.91780501392756,32.81223334908006
-42.13781271676301,147.91884122562672,32.64452275036055
-42.13781271676301,148.91987743732588,32.52249860431538
-42.13781271676301,149.92091364902504,32.42815485183942
-42.13781271676301,150.9219498607242,32.3506421254818
-42.13781271676301,151.92298607242336,32.28380493101968
-42.13781271676301,152.92402228412251,32.22442267229449
-42.13781271676301,153.92505849582173,32.17122658131717
-42.13781271676301,154.9260947075209,32.124253182272255
-42.13781271676301,155.92713091922005,32.084390643158315
-42.13781271676301,156.9281671309192,32.053054979248884
-42.13781271676301,157.92920334261837,32.03195716882638
-42.13781271676301,158.93023955431752,32.02292790065409
-42.13781271676301,159.93127576601668,32.02776598793999
-42.13781271676301,160.93231197771584,32.04808205536993
-42.13781271676301,161.933348189415,32.085141078385966
-42.13781271676301,162.93438440111416,32.139756552231624
-42.13781271676301,163.93542061281332,32.21228161329077
-42.13781271676301,164.93645682451253,32.30265393553363
-42.13781271676301,165.9374930362117,32.41039393601031
-42.13781271676301,166.93852924791085,32.53448078173845
-42.13781271676301,167.93956545961,32.67305913189299
-42.13781271676301,168.94060167130917,32.82286714422031
-42.13781271676301,169.94163788300833,32.97844406238697
-42.13781271676301,170.94267409470748,33.13166216102593
-42.13781271676301,171.94371030640664,33.271944517803824
-42.13781271676301,172.9447465181058,33.38946857705978
-42.13781271676301,173.94578272980496,33.480488974769756
-42.13781271676301,174.94681894150418,33.54881334852435
-42.13781271676301,175.94785515320334,33.59880210721824
-42.13781271676301,176.9488913649025,33.634653696029694
-42.13781271676301,177.94992757660165,33.66059005390007
-42.13781271676301,178.9509637883008,33.67929870429247
-42.13781271676301,179.952,33.69230497603954
-41.1406838150289,-179.42,28.970450343759694
-41.1406838150289,-178.41896378830083,29.03436101605024
-41.1406838150289,-177.41792757660167,29.09771274288488
-41.1406838150289,-176.41689136490248,29.160622251274503
-41.1406838150289,-175.41585515320332,29.223235372548174
-41.1406838150289,-174.41481894150417,29.285724622227917
-41.1406838150289,-173.413782729805,29.348285556020187
-41.1406838150289,-172.41274651810585,29.411132186758266
-41.1406838150289,-171.41171030640666,29.47449176915677
-41.1406838150289,-170.4106740947075,29.53859932955362
-41.1406838150289,-169.40963788300834,29.603692202918666
-41.1406838150289,-168.40860167130919,29.670004833920302
-41.1406838150289,-167.40756545961003,29.737764001357846
-41.1406838150289,-166.40652924791084,29.807184543024306
-41.1406838150289,-165.40549303621168,29.87846564078899
-41.1406838150289,-164.40445682451252,29.951787661402307
-41.1406838150289,-163.40342061281336,30.027309522422456
-41.1406838150289,-162.4023844011142,30.1051665720218
-41.1406838150289,-161.40134818941505,30.185468948889735
-41.1406838150289,-160.40031197771586,30.26830035051546
-41.1406838150289,-159.3992757660167,30.35371721615354
-41.1406838150289,-158.39823955431754,30.441748259852517
-41.1406838150289,-157.39720334261838,30.532394345372126
-41.1406838150289,-156.3961671309192,30.625628612560746
-41.1406838150289,-155.39513091922004,30.72139690697051
-41.1406838150289,-154.39409470752088,30.819618401264478
-41.1406838150289,-153.39305849582172,30.920186412736257
-41.1406838150289,-152.39202228412256,31.022969393582912
-41.1406838150289,-151.3909860724234,31.127812064986642
-41.1406838150289,-150.38994986072422,31.2345366809202
-41.1406838150289,-149.38891364902506,31.342944409982493
-41.1406838150289,-148.3878774373259,31.452816873074966
-41.1406838150289,-147.38684122562674,31.56391780291395
-41.1406838150289,-146.38580501392755,31.675994897287723
-41.1406838150289,-145.3847688022284,31.788781890217535
-41.1406838150289,-144.38373259052923,31.90200085851791
-41.1406838150289,-143.38269637883008,32.01536488155949
-41.1406838150289,-142.38166016713092,32.12858103426706
-41.1406838150289,-141.38062395543176,32.241353837341705
-41.1406838150289,-140.3795877437326,32.353389158427206
-41.1406838150289,-139.3785515320334,32.46439862967884
-41.1406838150289,-138.37751532033425,32.57410454261009
-41.1406838150289,-137.3764791086351,32.68224522188322
-41.1406838150289,-136.3754428969359,32.7885807216185
-41.1406838150289,-135.37440668523675,32.89289872859379
-41.1406838150289,-134.3733704735376,32.9950204292675
-41.1406838150289,-133.37233426183843,33.09480602858446
-41.1406838150289,-132.37129805013927,33.19215961107642
-41.1406838150289,-131.37026183844011,33.287032974141
-41.1406838150289,-130.36922562674096,33.379428077524324
-41.1406838150289,-129.36818941504177,33.469397841861166
-41.1406838150289,-128.3671532033426,33.5570451135809
-41.1406838150289,-127.36611699164345,33.64251974059974
-41.1406838150289,-126.3650807799443,33.726013833459064
-41.1406838150289,-125.36404456824512,33.807755497097105
-41.1406838150289,-124.36300835654595,33.888001352099394
-41.1406838150289,-123.36197214484679,33.96702834397243
-41.1406838150289,-122.36093593314763,34.0451253099198
-41.1406838150289,-121.35989972144847,34.12258486064928
-41.1406838150289,-120.3588635097493,34.19969602782109
-41.1406838150289,-119.35782729805013,34.27673814824979
-41.1406838150289,-118.35679108635097,34.35397628294356
-41.1406838150289,-117.35575487465181,34.43165846547828
-41.1406838150289,-116.35471866295265,34.51001482394324
-41.1406838150289,-115.35368245125348,34.58925860064397
-41.1406838150289,-114.35264623955432,34.669588794698
-41.1406838150289,-113.35161002785514,34.75119408164409
-41.1406838150289,-112.35057381615599,34.834257408337635
-41.1406838150289,-111.34953760445681,34.918960566290224
-41.1406838150289,-110.34850139275765,35.005487935042254
-41.1406838150289,-109.3474651810585,35.09402861455709
-41.1406838150289,-108.34642896935932,35.18477627968056
-41.1406838150289,-107.34539275766016,35.27792628901321
-41.1406838150289,-106.34435654596099,35.373669921431116
-41.1406838150289,-105.34332033426183,35.47218588604372
-41.1406838150289,-104.34228412256267,35.57362957974948
-41.1406838150289,-103.3412479108635,35.67812076512635
-41.1406838150289,-102.34021169916434,35.78573045909255
-41.1406838150289,-101.33917548746518,35.896467833523246
-41.1406838150289,-100.33813927576601,36.01026784400554
-41.1406838150289,-99.33710306406685,36.12698019974232
-41.1406838150289,-98.33606685236768,36.24636008251838
-41.1406838150289,-97.33503064066852,36.368060955937466
-41.1406838150289,-96.33399442896936,36.491629620794754
-41.1406838150289,-95.33295821727019,36.61650361711108
-41.1406838150289,-94.33192200557103,36.7420110220781
-41.1406838150289,-93.33088579387186,36.86737263924712
-41.1406838150289,-92.3298495821727,36.99170659025613
-41.1406838150289,-91.32881337047354,37.1140352909149
-41.1406838150289,-90.32777715877437,37.23329479311157
-41.1406838150289,-89.32674094707521,37.34834648404657
-41.1406838150289,-88.32570473537604,37.45799104416176
-41.1406838150289,-87.32466852367688,37.560984592910714
-41.1406838150289,-86.32363231197772,37.65605682803324
-41.1406838150289,-85.32259610027855,37.741931033684565
-41.1406838150289,-84.32155988857939,37.81734597609355
-41.1406838150289,-83.32052367688021,37.881080291754714
-41.1406838150289,-82.31948746518106,37.93198138601396
-41.1406838150289,-81.3184512534819,37.969003581606714
-41.1406838150289,-80.31741504178272,37.99126487582089
-41.1406838150289,-79.31637883008356,37.99813822351366
-41.1406838150289,-78.3153426183844,37.98940091720152
-41.1406838150289,-77.31430640668523,37.9654720637313
-41.1406838150289,-76.31327019498607,37.92776856439569
-41.1406838150289,-75.3122339832869,37.87919337701146
-41.1406838150289,-74.31119777158774,37.82470647405928
-41.1406838150289,-73.31016155988858,37.771738824864826
-41.1406838150289,-72.30912534818941,37.72844918279097
-41.1406838150289,-71.30808913649025,37.698927929755015
-41.1406838150289,-70.30705292479108,37.680173657492304
-41.1406838150289,-69.30601671309192,37.66691259258316
-41.1406838150289,-68.30498050139276,37.651343880259276
-41.1406838150289,-67.30394428969359,37.627347462054274
-41.1406838150289,-66.30290807799443,37.59103379993513
-41.1406838150289,-65.30187186629526,37.54074005344316
-41.1406838150289,-64.3008356545961,37.476747087382776
-41.1406838150289,-63.29979944289694,37.40080460555511
-41.1406838150289,-62.29876323119777,37.315579359305815
-41.1406838150289,-61.29772701949861,37.224083801615464
-41.1406838150289,-60.29669080779945,37.12921525483543
-41.1406838150289,-59.29565459610028,37.033553278702925
-41.1406838150289,-58.29461838440112,36.93936578035249
-41.1406838150289,-57.293582172701946,36.84864985016618
-41.1406838150289,-56.29254596100279,36.76312927640818
-41.1406838150289,-55.29150974930363,36.68422684771164
-41.1406838150289,-54.290473537604456,36.613041514030996
-41.1406838150289,-53.2894373259053,36.55034434315816
-41.1406838150289,-52.288401114206124,36.49659525125668
-41.1406838150289,-51.287364902506965,36.451977017161866
-41.1406838150289,-50.28632869080781,36.41644109677611
-41.1406838150289,-49.28529247910865,36.38975938304378
-41.1406838150289,-48.28425626740946,36.37157659887012
-41.1406838150289,-47.2832200557103,36.361459090055845
-41.1406838150289,-46.28218384401114,36.358937112404135
-41.1406838150289,-45.281147632311985,36.363539024279035
-41.1406838150289,-44.280111420612826,36.37481696995545
-41.1406838150289,-43.27907520891364,36.392364490140295
-41.1406838150289,-42.27803899721448,36.41582709674276
-41.1406838150289,-41.27700278551532,36.44490709440697
-41.1406838150289,-40.27596657381616,36.479364045172886
-41.1406838150289,-39.274930362117004,36.519012142106824
-41.1406838150289,-38.27389415041782,36.563715578238956
-41.1406838150289,-37.27285793871866,36.61338276354824
-41.1406838150289,-36.2718217270195,36.6679599859093
-41.1406838150289,-35.27078551532034,36.72742492147852
-41.1406838150289,-34.26974930362118,36.79178019097929
-41.1406838150289,-33.268713091921995,36.86104706752535
-41.1406838150289,-32.26767688022284,36.935259334373924
-41.1406838150289,-31.266640668523678,37.01445725108583
-41.1406838150289,-30.26560445682452,37.09868157416699
-41.1406838150289,-29.26456824512536,37.187967565341694
-41.1406838150289,-28.263532033426202,37.28233892472748
-41.1406838150289,-27.262495821727015,37.38180159717388
-41.1406838150289,-26.261459610027856,37.48633737902422
-41.1406838150289,-25.260423398328697,37.595897257398256
-41.1406838150289,-24.25938718662954,37.71039438901112
-41.1406838150289,-23.25835097493038,37.8296965839841
-41.1406838150289,-22.257314763231193,37.95361815508975
-41.1406838150289,-21.256278551532034,38.0819109447641
-41.1406838150289,-20.255242339832876,38.214254405018934
-41.1406838150289,-19.254206128133717,38.350244745614795
-41.1406838150289,-18.253169916434558,38.489383654264536
-41.1406838150289,-17.25213370473537,38.631068272791126
-41.1406838150289,-16.251097493036212,38.77458665367912
-41.1406838150289,-15.250061281337054,38.91912757232441
-41.1406838150289,-14.249025069637895,39.06381986269539
-41.1406838150289,-13.247988857938736,39.207818117612106
-41.1406838150289,-12.24695264623955,39.35043384744893
-41.1406838150289,-11.24591643454039,39.49126564513029
-41.1406838150289,-10.244880222841232,39.63024805911677
-41.1406838150289,-9.243844011142073,39.7675808531599
-41.1406838150289,-8.242807799442915,39.90358809979487
-41.1406838150289,-7.241771587743727,40.03858601573139
-41.1406838150289,-6.240735376044569,40.17279826739468
-41.1406838150289,-5.23969916434541,40.30631511707842
-41.1406838150289,-4.238662952646251,40.43907886608089
-41.1406838150289,-3.2376267409470927,40.570881226100106
-41.1406838150289,-2.2365905292479056,40.7013644493974
-41.1406838150289,-1.235554317548747,40.830022408712225
-41.1406838150289,-0.2345181058495882,40.95620016413567
-41.1406838150289,0.7665181058495705,41.0790915981994
-41.1406838150289,1.7675543175487292,41.19773525554189
