latitude,longitude,rf_moho,spline_moho,err_moho
53.91,13.756,34.0,34.328448409536236,0.3284484095362359
62.9973472,8.062258332,32.0,35.730408828585276,3.7304088285852757
62.82532477,8.243837564,34.0,35.98445490255765,1.9844549025576512
62.73931355,8.329848779,35.0,36.10573789874121,1.1057378987412108
62.62463193,8.425416796,36.0,36.24646982859201,0.24646982859201216
62.56729112,8.492314408,37.0,36.335831424029315,0.6641685759706846
62.50039351,8.55921202,38.0,36.428034651162854,1.5719653488371463
61.04775965,9.944948268,38.0,38.14852796377932,0.14852796377932265
61.84097419,9.180404131,39.7,37.25357382130555,2.446426178694452
62.23280306,8.807688865,39.0,36.769368248004994,2.2306317519950056
61.3631341,9.658244217,39.0,37.82765485143206,1.172345148567942
60.83751001,10.18386831,37.0,38.41232522060651,1.4123252206065118
63.13876207,8.664336839,34.0,36.25647444431383,2.256474444313831
63.11296515,8.881269789,35.0,36.48793480913587,1.4879348091358722
63.09672504,9.103949718,36.0,36.722518697729434,0.7225186977294342
63.05468801,9.247301743,37.0,36.8928112193579,0.10718878064209747
63.05468801,9.371540165,38.0,37.02064215315131,0.9793578468486928
63.02220778,9.688851778,39.0,37.36898090619639,1.6310190938036087
62.95056401,10.32147336,40.0,38.08156201642173,1.918437983578272
62.98972755,10.01852919,41.5,37.73509089220588,3.764909107794118
62.74325235,11.84968979,42.0,39.893428173998906,2.106571826001094
62.84356652,11.14242197,41.0,39.04088217019727,1.9591178298027287
62.89228687,10.7094924,40.5,38.536516034203785,1.9634839657962146
62.78528938,11.48459417,41.5,39.45786101301491,2.042138986985087
62.65536847,12.54546364,43.0,40.738995343864936,2.2610046561350643
62.71077212,12.22815203,42.5,40.34071532008783,2.1592846799121688
62.62957155,12.88763584,43.5,41.14517635603686,2.3548236439631367
62.58085121,13.18396118,44.0,41.51843547031759,2.4815645296824087
62.74887035,9.476664984,39.0,37.29402387921961,1.7059761207803916
62.38571189,9.610460208,40.0,37.59580858591383,2.4041914140861707
61.73584937,9.839823449,40.0,38.021196902029665,1.978803097970335
62.06078063,9.725141829,40.3,37.82612733491398,2.47387266508602
61.09554366,10.06918669,38.0,38.30616488276495,0.30616488276495346
61.41091811,9.95450507,39.0,38.18049681901329,0.8195031809867075
60.40745393,10.30810673,36.0,38.46224669280127,2.4622466928012727
60.1972043,10.39411795,35.0,38.500519285654995,3.5005192856549954
59.97739786,10.47057236,34.0,38.51009544819804,4.510095448198037
59.59512579,10.61392439,32.0,38.50980160902761,6.509801609027612
59.48044417,10.65215159,31.0,38.49546566927861,7.495465669278609
60.7610556,11.43580933,35.0,40.01743990116524,5.01743990116524
60.72282839,11.7989678,35.5,40.49683532739092,4.996835327390919
60.7992828,11.05353727,35.5,39.51979992818853,4.019799928188533
60.82795321,10.6617084,36.0,39.017069625284,3.0170696252840017
60.92352123,9.67735782,38.0,37.80192537682934,0.19807462317066182
61.11465726,7.517520634,38.0,35.38143235761511,2.618567642384889
61.03820285,8.578325624,38.7,36.529432146211626,2.170567853788377
60.98086204,9.113506519,38.4,37.137544158117436,1.2624558418825629
61.08598686,8.004917521,38.4,35.89922552769992,2.5007744723000798
61.17199807,6.972782937,36.0,34.83166219540689,1.1683378045931079
61.21978208,6.399374835,34.0,34.27841812495748,0.27841812495748286
61.24845248,6.15089799,33.0,34.049670152690034,1.0496701526900338
61.27712289,5.921534749,32.0,33.844072290190645,1.8440722901906454
61.28667969,5.673057905,30.0,33.62294402722116,3.622944027221159
60.54124916,5.223888225,30.0,33.04170185968638,3.041701859686377
60.43612434,5.36724025,31.0,33.12518149773499,2.1251814977349923
60.34055632,5.510592276,32.0,33.211376359794876,1.2113763597948761
60.25454511,5.625273896,33.0,33.276265244465925,0.27626524446592526
60.16853389,5.768625922,34.0,33.365174251336704,0.634825748663296
60.08252268,5.892864344,35.0,33.437096254073055,1.5629037459269455
59.97739786,6.03621637,36.0,33.51654296496811,2.48345703503189
58.91659287,7.574861445,36.0,34.33611528705723,1.6638847129427674
59.49955777,6.752976498,36.8,33.92172458545639,2.8782754145436087
59.73847781,6.389818033,36.4,33.71747678969793,2.6825232103020653
59.21285372,7.154362169,36.4,34.127052818851624,2.272947181148375
58.62988882,7.99536072,34.0,34.545861907729545,0.5458619077295452
58.48653679,8.205610357,33.0,34.64897536835489,1.6489753683548898
58.33362796,8.406303193,32.0,34.73164463656137,2.73164463656137
59.05038809,9.495778588,30.0,36.64400115609611,6.64400115609611
59.41354656,10.08830029,30.0,37.68284168595536,7.68284168595536
59.58556899,10.31766353,32.0,38.09909180349626,6.099091803496258
59.96784106,10.93885565,33.0,39.14248213264315,6.142482132643153
60.16853389,11.2637869,33.5,39.66377947620253,6.163779476202528
60.35011312,11.55049095,34.0,40.10677624339935,6.106776243399352
59.69069381,9.505335389,36.0,37.093644747968405,1.0936447479684048
60.07296587,9.935391466,36.3,37.84795946152791,1.5479594615279098
59.47088737,9.084836114,35.0,36.42915201019504,1.4291520101950397
59.27019453,8.702564046,34.7,35.82999362852735,1.1299936285273446
58.91659287,8.033587927,35.0,34.8122507736261,0.1877492263739029
59.0790585,8.368075986,34.8,35.30361259924218,0.5036125992421816
58.64900242,7.488850229,35.0,34.051084180704265,0.9489158192957348
62.80621116,6.896328523,30.0,34.685869187325615,4.685869187325615
62.73931355,7.135248566,31.0,34.93020528377693,3.930205283776928
62.65330234,7.345498204,32.0,35.15686902976249,3.1568690297624897
62.58640472,7.507963833,33.0,35.33421497083017,2.3342149708301676
62.51950711,7.708656668,34.0,35.551478879358534,1.551478879358534
62.4430527,7.880679099,35.0,35.74488814007079,0.7448881400707918
62.38571189,8.081371935,36.0,35.96474532853895,0.03525467146104688
62.29970067,8.282064771,38.0,36.1941717996206,1.805828200379402
61.78363338,9.667801018,40.0,37.81579187649797,2.1842081235020316
62.07033743,8.922370485,39.0,36.93024793841015,2.0697520615898526
62.19457585,8.578325624,38.5,36.531767197030696,1.968232802969304
61.9174286,9.295085752,39.5,37.37160522544255,2.1283947745574494
61.37269091,10.81461722,38.0,39.227269509824204,1.227269509824204
61.53515654,10.34633394,39.0,38.64270484555091,0.35729515444909055
61.27712289,11.09176447,37.0,39.5793067363241,2.5793067363240993
61.17199807,11.36891172,36.0,39.936532119505785,3.9365321195057845
60.93307803,12.02833104,36.0,40.8029121647358,4.802912164735801
61.02864605,11.70339978,35.5,40.374157618882464,4.874157618882464
60.82795321,12.30547829,37.0,41.17351528300187,4.173515283001869
60.71327159,12.57306874,38.0,41.534291338860584,3.5342913388605837
60.66548758,12.74509117,39.0,41.76668467417143,2.7666846741714295
60.60814677,12.88844319,40.0,41.96117638436839,1.9611763843683931
60.54124916,13.06046562,41.0,42.19483266698494,1.1948326669849365
60.46479474,13.28027206,42.0,42.49351706374864,0.4935170637486408
60.37878353,13.51919211,43.0,42.817877574161095,0.18212242583890514
60.27365871,13.76766895,44.0,43.153689450836325,0.8463105491636753
60.90440762,10.7094924,36.0,39.08785769382046,3.0878576938204603
60.85662361,9.486221786,38.0,37.55577893264127,0.44422106735873257
60.88529402,10.1169707,37.0,38.337051262163776,1.3370512621637758
60.789726,7.412395816,38.0,35.18323258613214,2.816767413867858
60.83751001,8.482757607,38.8,36.37079989736729,2.4292001026327057
60.81839641,7.947576711,38.4,35.766721101908836,2.633278898091163
60.85662361,8.970154494,38.4,36.9400909231946,1.4599090768053955
60.7992828,7.058794152,37.0,34.820674639988724,2.1793253600112763
60.7706124,6.676522084,36.0,34.42961823491115,1.5703817650888467
60.7706124,6.399374835,35.0,34.16163760513225,0.838362394867751
60.7801692,6.122227585,34.0,33.904309357882084,0.09569064211791556
60.7801692,5.940648353,33.0,33.738000002706116,0.7380000027061158
60.7801692,5.749512319,32.0,33.566617659791866,1.5666176597918664
60.7610556,5.539262681,31.0,33.3768269282629,2.3768269282629007
61.00953244,5.539262681,30.0,33.4447946753784,3.4447946753783967
61.02864605,5.70172831,31.0,33.59213689696952,2.592136896969521
61.02864605,5.854637137,32.0,33.728836464170186,1.728836464170186
61.04775965,6.064886775,33.0,33.92539605681507,0.9253960568150674
61.04775965,6.275136412,34.0,34.12164937300973,0.12164937300973122
61.05731645,6.571397265,35.0,34.4078507018409,0.5921492981591001
61.05731645,6.886771722,36.0,34.71911656220035,1.2808834377996519
61.07643005,7.21170298,37.0,35.05380937308523,1.9461906269147704
62.3951046,14.5783314,45.0,43.24360899417838,1.7563910058216194
62.29627833,15.16308789,45.5,43.97695965636955,1.5230403436304485
62.46610673,13.91098875,44.5,42.43385425204319,2.06614574795681
58.01841237,16.32843125,52.0,45.47422819393328,6.525771806066722
58.55036657,16.41070529,52.0,46.040548775475216,5.959451224524784
58.83325153,16.4332491,50.0,46.24883718031381,3.7511628196861935
59.17699028,16.5166467,48.0,46.50627503945081,1.4937249605491871
60.00871917,16.64513193,45.0,46.77837687641209,1.7783768764120893
60.48543741,16.71613406,48.0,46.775925552849785,1.2240744471502154
60.79086618,16.76346881,47.0,46.721168711264056,0.27883128873594387
61.10869043,16.7984081,48.0,46.60559535584478,1.3944046441552231
61.70403551,16.93425087,49.0,46.349106875412176,2.6508931245878244
58.49149571,7.351863031,36.0,33.800374400794404,2.1996255992055964
58.42106014,7.234470417,35.0,33.638872737119655,1.3611272628803448
58.35845075,7.132730151,34.0,33.50059154107212,0.4994084589278813
58.29584136,7.038816059,33.0,33.371772023789624,0.3717720237896245
58.21757961,6.929249619,32.0,33.22071741077073,1.2207174107707317
54.33579716,9.957979075,26.0,31.128044161647374,5.128044161647374
55.44711391,11.49973541,30.0,34.46132688832503,4.461326888325033
55.8149441,11.98495822,32.0,35.755878876850495,3.7558788768504954
55.91668437,12.14148171,34.0,36.15820299411048,2.158202994110482
55.97929376,12.24322197,36.0,36.41626589340168,0.41626589340167897
56.08103403,12.39191928,46.0,36.816110747991075,9.183889252008925
57.20017695,9.633192841,30.0,34.88196541757992,4.88196541757992
57.4897454,10.09493713,29.0,35.83410224646009,6.834102246460091
56.9106085,9.202753254,29.5,34.019394714180486,4.5193947141804856
56.67582327,8.874053934,29.5,33.38963336869978,3.8896333686997835
56.49582126,8.592311659,29.0,32.91503809144795,3.915038091447947
56.34712395,8.365352604,29.0,32.555487921520175,3.555487921520175
56.1514696,8.388831127,29.0,32.3440325943681,3.3440325943681017
55.90885819,8.427961998,30.0,32.0881202557272,2.0881202557271976
56.27668838,8.443614347,29.0,32.532295987344035,3.5322959873440354
56.21407899,8.819270713,28.5,32.75761585683797,4.2576158568379725
56.13581725,9.163622383,28.5,32.958406073467934,4.458406073467934
56.07320785,9.484495529,28.3,33.176711468955475,4.876711468955474
56.03407698,9.656671364,30.0,33.29331586266419,3.293315862664187
56.01842463,9.75841163,32.0,33.37500364395428,1.3750036439542797
55.97146759,10.00102303,33.0,33.56278699161919,0.5627869916191912
57.10626286,9.226231777,31.0,34.29659558820942,3.2965955882094207
57.02800112,9.257536475,30.0,34.2302223003962,4.2302223003962
56.91843468,9.30449352,29.0,34.13822394371365,5.138223943713648
56.83234676,9.327972043,28.0,34.0496642268032,6.049664226803202
56.62104005,9.421886135,27.0,33.86501488110708,6.865014881107079
56.40190717,9.507974052,28.0,33.654079975292774,5.654079975292774
56.22973134,9.578409621,29.0,33.4875836737873,4.487583673787299
55.8462488,9.711454584,31.0,33.08350978181761,2.083509781817611
55.71320383,9.781890153,32.0,32.96398788651162,0.9639878865116174
54.97754345,9.476669355,31.0,31.67288307444854,0.6728830744485386
54.687975,9.241884126,30.0,31.118862467134882,1.118862467134882
54.45318977,9.077534466,29.0,30.713469231050613,1.7134692310506132
55.55668035,8.224481466,33.5,31.555012846703463,1.9449871532965375
55.66624679,8.607964007,33.0,31.925144273436942,1.074855726563058
55.75233471,8.897532457,33.0,32.24204117332148,0.757958826678518
55.80711793,9.093186814,32.0,32.46857873856925,0.46857873856924925
55.87755349,9.273188823,31.0,32.715455153417665,1.7154551534176647
55.91668437,9.382755263,30.0,32.866973353985685,2.866973353985685
55.98711994,9.547104924,29.0,33.11909704400135,4.11909704400135
56.1514696,10.01667538,32.7,33.8448056305193,1.1448056305193006
56.26103604,10.32189618,32.5,34.36133658445884,1.86133658445884
56.40973335,10.76798812,32.7,35.1483187138445,2.4483187138445004
57.02017494,12.45061559,44.0,38.54393703461648,5.4560629653835235
57.09061051,12.63844377,46.0,38.942846707773555,7.057153292226445
57.20800313,12.92801222,47.0,39.57031840731676,7.429681592683238
56.30016691,8.725356622,28.0,32.78618574362249,4.7861857436224895
56.32364543,9.187100906,27.0,33.228263911902225,6.228263911902225
56.33929778,9.695802236,30.0,33.765139899798484,3.765139899798484
56.37060248,10.17319887,32.0,34.35007781662305,2.350077816623049
56.3627763,9.938413639,31.0,34.06669930578538,3.0666993057853773
56.76973737,13.36627798,47.0,39.51962204699751,7.480377953002488
55.53320183,8.46709287,34.0,31.67492780398374,2.3250721960162615
55.51754948,8.944489502,33.5,31.982722178336743,1.5172778216632565
55.54885417,9.202753254,34.0,32.22258980617846,1.777410193821538
55.52537565,9.398407612,33.0,32.353461411119014,0.6465385888809863
55.46276626,9.59406197,32.0,32.437319796861566,0.43731979686156564
58.25671048,11.91843574,38.0,39.362954739092565,1.3629547390925651
58.18627491,12.1140901,40.0,39.58695195526158,0.4130480447384173
58.10801317,12.29409211,42.0,39.77785009264762,2.2221499073523816
58.0375776,12.45844177,44.0,39.951803000874605,4.048196999125395
57.95931586,12.6619223,46.0,40.17515637366169,5.824843626338307
57.8262709,12.95931692,47.0,40.47401303516463,6.5259869648353686
57.68539976,13.29584242,46.5,40.81311404919576,5.686885950804239
58.17062257,13.2097545,46.5,41.24820171206195,5.251798287938051
58.41323397,13.46019208,46.5,41.86433440192303,4.635665598076969
58.17844874,11.42538676,36.0,38.53800221929007,2.538002219290071
57.94366351,11.85582634,38.0,38.92145618045706,0.9214561804570565
57.85757559,12.02800218,40.0,39.08058863836689,0.9194113616331094
57.78714003,12.17669949,42.0,39.22118264606341,2.7788173539365886
57.70887828,12.3253968,44.0,39.35005956831483,4.649940431685167
57.63844271,12.46626794,46.0,39.47480915437908,6.525190845620919
57.5210501,12.70105317,48.0,39.677862528972824,8.322137471027176
57.41148366,12.91235988,48.0,39.849034504563406,8.150965495436594
57.2784387,13.16279745,46.0,40.03816845583441,5.961831544165591
57.05930581,13.57758469,46.0,40.329219520218146,5.670780479781854
56.96539172,13.76541287,46.0,40.45903810451981,5.540961895480187
56.85582528,13.96106723,44.0,40.56676380943783,3.4332361905621696
56.80104206,14.0941122,42.0,40.669755758941164,1.3302442410588355
56.73843267,14.22715716,40.0,40.75594482002124,0.7559448200212415
56.46451657,14.75933701,39.0,41.02304055926025,2.0230405592602523
56.35495013,14.98629607,38.0,41.133550788839386,3.1335507888393863
57.66974741,16.285441,52.0,45.02517825004878,6.974821749951218
57.4584407,16.2541363,51.0,44.71063734035858,6.289362659641419
57.23148165,16.20717926,50.0,44.325337021451816,5.674662978548184
57.12191521,16.19152691,49.0,44.1369013493543,4.8630986506457035
57.00452259,16.16804839,48.0,43.91857158914502,4.081428410854983
56.9106085,16.16022221,47.0,43.75215686275439,3.24784313724561
56.38668628,16.07237251,41.0,42.67938635109017,1.679386351090173
56.47607006,16.0886241,42.0,42.87384470747665,0.8738447074766498
56.57357964,16.1048757,43.0,43.079795281732004,0.07979528173200379
56.66296342,16.1130015,44.0,43.25563856598086,0.7443614340191402
56.7360956,16.12925309,45.0,43.40878366521745,1.5912163347825512
56.80922779,16.13737889,46.0,43.5485099172117,2.451490082788297
55.8991384,12.91143703,45.0,37.215623469007184,7.784376530992816
55.77725142,13.22021736,45.0,37.418030581855156,7.581969418144844
55.66349025,13.5127461,45.0,37.60607316404871,7.393926835951291
55.56598067,13.76464584,46.0,37.763233409426974,8.236766590573026
55.4440937,14.04904877,46.0,37.90927782015912,8.090722179840881
56.00477377,14.3415775,46.0,39.50256569437351,6.497434305626491
55.63098706,11.7738253,31.0,35.13920652621778,4.139206526217777
62.61247732,7.439393939,33.0,35.25975453047476,2.2597545304747584
62.45845596,7.712121212,33.0,35.57071482262631,2.5707148226263072
62.2898206,7.96969697,33.0,35.87145370975712,2.8714537097571196
62.10657126,8.212121212,34.0,36.15823291012713,2.1582329101271327
61.99604918,8.787878788,37.0,36.79586353290291,0.20413646709709354
61.80526104,9.196969697,39.0,37.27642358820989,1.7235764117901127
61.73182826,9.393939394,40.0,37.50777938178067,2.492220618219328
61.58530538,9.53030303,39.5,37.67545577325129,1.8245442267487135
61.44593832,9.787878788,39.0,37.9818049779587,1.0181950220412972
61.34297521,10.18181818,38.0,38.45468075823315,0.45468075823315246
61.24781294,10.21212121,37.5,38.49063208073963,0.9906320807396298
61.15281193,10.12121212,37.5,38.37478545030585,0.8747854503058505
61.0938722,10.42424242,37.5,38.74498165842879,1.2449816584287916
60.93273534,10.54545455,37.5,38.882495116092116,1.382495116092116
62.51419069,9.818181818,40.0,37.7711417853702,2.2288582146298026
62.4485386,9.666666667,40.0,37.63304221066155,2.36695778933845
62.36083451,9.590909091,40.0,37.58349026735704,2.4165097326429574
62.07556944,9.515151515,40.0,37.5862592937774,2.4137407062225975
61.94452731,9.015151515,39.0,37.05453131163128,1.9454686883687202
61.72535779,8.757575758,37.0,36.789915803316354,0.21008419668364553
61.5212054,8.212121212,37.0,36.18653705326166,0.8134629467383405
61.32437009,7.666666667,36.0,35.57800270282021,0.42199729717979295
61.06170127,7.106060606,35.0,34.94195051756452,0.058049482435478694
60.93071961,6.560606061,34.0,34.364258864724405,0.3642588647244054
60.71126789,6.515151515,33.0,34.2534548295819,1.253454829581898
60.60886918,6.484848485,32.5,34.18929416009746,1.689294160097461
60.53569845,6.484848485,32.0,34.162829495493426,2.162829495493426
60.48524491,5.909090909,32.0,33.61127404995652,1.6112740499565206
60.34708728,5.257575758,32.0,33.003093308528015,1.0030933085280154
59.42459182,5.666666667,38.0,32.9398875061518,5.060112493848202
59.38742189,6.106060606,38.0,33.28227335209117,4.717726647908833
59.51136868,6.439393939,38.0,33.6409402926662,4.359059707333799
59.65001008,6.727272727,38.0,33.98258914868451,4.017410851315489
59.69326749,7.212121212,38.0,34.478932453725754,3.521067546274246
59.61957267,7.606060606,38.0,34.839901979991986,3.1600980200080144
59.5312437,8.0,38.0,35.2073365084527,2.7926634915473016
59.47212256,8.439393939,37.0,35.66208313302081,1.3379168669791923
59.52987301,9.03030303,35.5,36.400982047822694,0.9009820478226942
59.52166902,9.696969697,34.5,37.235925999631306,2.7359259996313057
59.638077,10.1969697,34.5,37.966996972450794,3.4669969724507936
59.55676275,10.81818182,35.0,38.77156087951195,3.771560879511952
59.46815158,11.42424242,36.5,39.58170974482105,3.0817097448210475
59.3868978,12.0,36.5,40.37352649047541,3.873526490475413
59.22529732,12.46969697,36.5,40.97504911370308,4.475049113703079
59.1514614,12.96969697,36.5,41.67425243025914,5.174252430259138
62.10479351,9.320830781,38.5,37.36244635543694,1.137553644563063
62.25800274,8.585035701,37.5,36.52440296140282,0.9755970385971793
62.45548001,7.933574701,35.0,35.795449795029,0.7954497950290005
61.73791933,7.243272578,45.0,35.17440986051078,9.825590139489222
61.9339856,6.692100754,44.5,34.63040047189982,9.869599528100181
62.16822626,6.196841542,42.0,34.156245280638984,7.843754719361016
54.24623252,12.31964878,38.0,33.248402346652114,4.751597653347886
54.7735,-1.88976,31.2633,31.940433316940094,0.6771333169400933
53.9644,-0.551181,30.331,32.29219598107958,1.9611959810795803
53.6812,-0.82677,30.9746,32.52804713169272,1.5534471316927245
53.3495,-1.65354,31.7079,32.90038243672238,1.1924824367223827
53.3333,-1.02362,30.8296,32.74630535464911,1.9167053546491104
53.4304,-0.0984252,31.756,32.338864019789256,0.5828640197892554
52.9288,-0.866142,33.3084,32.81710297183066,0.49129702816934184
52.8317,-1.20079,33.4241,32.96371807659331,0.46038192340669326
52.7023,-0.885827,33.8834,32.86968177789389,1.0137182221061138
52.2006,-2.40157,30.8096,33.350986697279,2.5413866972789982
51.8447,-2.3622,31.0494,33.37323518715353,2.3238351871535343
51.343,-2.05708,31.8819,33.27712762419176,1.3952276241917616
50.6796,-2.34252,32.4598,33.22459767670629,0.7647976767062872
50.6688,-2.06693,32.9947,33.14369866784457,0.14899866784456606
51.94038748,-7.748743719,28.72340426,31.841526288323955,3.118122028323956
52.16249435,-7.805475797,29.46808511,31.722454512051378,2.2543694020513776
52.38457373,-7.86277696,30.42553191,31.598649891113602,1.1731179811136023
52.60662512,-7.920657489,31.4893617,31.471196545153504,0.01816515484649628
52.82864801,-7.979127904,31.70212766,31.341344295350325,0.36078336464967364
53.05064188,-8.038198976,30.53191489,31.21039365843133,0.6784787684313294
53.27260619,-8.097881726,29.57446809,31.079728997373678,1.5052609073736782
53.4945404,-8.158187441,28.61702128,30.9502935059596,2.3332722259596004
53.71644393,-8.219127676,28.5106383,30.822671505010952,2.3120332050109518
53.93831621,-8.280714265,28.72340426,30.697477085613123,1.9740728256131241
54.16015666,-8.342959329,28.93617021,30.575128036862502,1.6389578268625016
54.38196466,-8.405875284,28.61702128,30.456091387179285,1.8390701071792854
52.76177526,-9.126446729,32.63707572,30.938466492555264,1.6986092274447344
52.88748321,-8.817962828,32.50652742,30.988812178089617,1.5177152419103805
53.01238735,-8.507690466,32.37597911,31.044999103016956,1.3309800069830473
53.13647935,-8.195622761,32.11488251,31.106441420968807,1.0084410890311943
53.25975083,-7.881753069,31.9843342,31.17243486613821,0.8118993338617884
53.38219334,-7.566074988,31.8537859,31.241728855353315,0.6120570446466829
53.50379838,-7.248582369,31.8537859,31.31261532502471,0.5411705749752898
53.62455741,-6.929269328,31.9843342,31.383317079819705,0.6010171201802947
53.74446181,-6.60813025,31.8537859,31.452085898226017,0.4017000017739818
53.86350293,-6.285159803,31.9843342,31.51717116957178,0.4671630304282175
54.81274982,-3.205473685,32.50652742,31.79473941660008,0.7117880033999171
54.90805941,-2.851687053,32.63707572,31.762742738491625,0.874332981508374
55.00233656,-2.496230334,32.37597911,31.713571035108778,0.6624080748912249
55.09557275,-2.139108206,32.37597911,31.64872765891245,0.7272514510875538
55.18775952,-1.780325805,32.50652742,31.57120281100309,0.9353246089969076
52.14415772,-7.396397892,31.76954733,31.913104525308427,0.14355719530842492
52.32864383,-7.186561033,30.94650206,31.928326145888803,0.9818240858888032
52.51275509,-6.974968445,29.79423868,31.94244714616493,2.148208466164931
52.69648582,-6.761597248,29.35528121,31.954620229652882,2.5993390196528807
52.87983028,-6.546424258,31.11111111,31.963797797739474,0.8526866877394745
53.06278258,-6.329425993,32.04389575,31.968793788493578,0.07510196150641946
53.23837209,-6.118971061,31.44032922,31.968487184612954,0.528157964612955
52.69440496,-3.433161127,38.39336601,33.19230464144174,5.201061368558264
52.47622977,-3.343794433,38.40393563,33.281432155653626,5.122503474346374
52.25798791,-3.255309711,38.23886304,33.35053391444087,4.888329125559132
52.03968055,-3.167691701,38.07394589,33.39909628015424,4.674849609845758
51.82130884,-3.080925473,37.0291079,33.42680037622824,3.6023075237717563
51.60287391,-2.994996427,34.57695616,33.43470341860894,1.1422527413910615
51.38437684,-2.909890276,31.9486959,33.42481591667838,1.476120016678376
51.16581871,-2.825593043,30.90385791,33.398708797451775,2.4948508874517756
50.94720058,-2.74209105,29.85948623,33.35797420511484,3.498487975114841
50.72852346,-2.659370911,29.16639897,33.304411884293074,4.138012914293075
58.43085517,-4.387284476,26.90019292,28.885064145330176,1.9848712253301777
58.21513914,-4.266617505,28.88756979,28.926754993325225,0.039185203325224904
57.99931069,-4.147408366,29.66480551,28.9969309449177,0.6678745650823004
57.78337213,-4.029628209,30.03881541,29.09529399843362,0.9435214115663833
57.56732565,-3.913248907,30.010527,29.21935881371936,0.7911681862806397
57.35117344,-3.798243038,31.99836762,29.366709199295983,2.6316584207040172
57.13491759,-3.684583863,33.58205494,29.534956972470013,4.047097967529986
56.91856017,-3.572245305,34.3597544,29.72120910214307,4.638545297856929
56.70210318,-3.46120193,35.13745386,29.922816328444824,5.2146375315551765
56.48554856,-3.351428926,35.91515331,30.136935159525834,5.778218150474167
56.26889822,-3.242902085,36.69285277,30.360525977771267,6.332326792228734
55.83531776,-3.029492983,36.63534846,30.82429103031867,5.811057429681334
55.61839121,-2.924565172,34.59046727,31.058528124399274,3.531939145600724
55.4013761,-2.820792393,34.56078762,31.29034979502702,3.27043782497298
55.18427409,-2.718153204,34.53296296,31.516836910579585,3.0161260494204143
54.96708684,-2.616626671,33.69729544,31.73533696684327,1.9619584731567272
54.74981593,-2.516192349,32.86209167,31.943594340390952,0.9184973296090462
54.53246293,-2.416830272,32.83380326,32.1400111330255,0.6937921269745004
54.31502936,-2.318520937,33.61057523,32.323342776359304,1.2872324536406978
54.09751671,-2.22124529,32.7758352,32.49228265545204,0.2835525445479661
53.87992644,-2.124984718,33.15030885,32.64530328386396,0.5050055661360418
53.66225995,-2.02972103,33.5247825,32.780210152305266,0.744572347694735
53.44451863,-1.935436451,33.09280454,32.8946959656341,0.19810857436590368
53.24183785,-1.848566042,32.66129032,32.98136980133825,0.32007948133825437
50.2982,-5.0671,29.0,33.1872705159622,4.187270515962197
50.6627,-4.5036,27.0,33.299521483397314,6.299521483397314
50.7403,-4.1179,30.0,33.3544324746939,3.354432474693901
51.697533,-8.597718793,31.3249445,31.584169097327617,0.2592245973276164
51.91188206,-8.707441284,31.61228783,31.45402415123324,0.15826367876675818
52.12612812,-8.818216011,31.89887754,31.32170457999053,0.5771729600094702
52.34026938,-8.930060806,32.08588217,31.18857283146783,0.8973093385321675
52.55430402,-9.042993877,30.47637196,31.056046973150146,0.579675013150144
52.76823016,-9.157033825,31.56190316,30.92568952078428,0.6362136392157183
52.98204587,-9.27219965,32.84681984,30.79935272456924,2.047467115430763
33.99,-6.86,36.0,34.81799201984166,1.182007980158339
32.82,-4.61,44.0,35.51557806675872,8.48442193324128
36.3,2.73,22.0,30.94557677262994,8.945576772629941
36.28,7.47,25.0,31.124707448267348,6.124707448267348
34.34,9.07,28.0,31.58071609966426,3.5807160996642615
32.58,10.53,34.0,32.1249184624842,1.875081537515797
32.12,13.09,34.0,32.558453798433035,1.4415462015669647
32.12,13.09,42.0,32.558453798433035,9.441546201566965
32.52,20.88,29.0,32.219303629420786,3.2193036294207857
29.5781,-10.0322,31.0,32.506430411706205,1.506430411706205
30.5392,-9.5834,30.0,33.09200078519331,3.0920007851933065
29.7026,-9.5269,37.0,32.92383842507974,4.076161574920263
30.0424,-9.1694,30.0,33.278841057637266,3.2788410576372655
30.8646,-9.0472,32.0,33.56290047113072,1.5629004711307175
29.7589,-8.9776,36.0,33.34176568799334,2.6582343120066625
30.6459,-8.9064,36.0,33.61784014036977,2.382159859630228
31.1991,-8.8973,35.0,33.73578415654764,1.2642158434523623
30.9057,-8.827,32.0,33.730932377534494,1.7309323775344936
30.0841,-8.4603,36.0,33.790988053294285,2.209011946705715
31.1875,-8.0624,36.0,34.308589263072065,1.691410736927935
30.0841,-7.9794,36.0,34.10567667414787,1.8943233258521275
30.5299,-7.9284,37.0,34.25271388650233,2.7472861134976725
31.5427,-7.6766,44.0,34.6056062118101,9.394393788189902
32.0465,-7.4491,35.0,34.788631180909825,0.21136881909017546
31.2322,-7.4215,41.0,34.70407241216927,6.295927587830732
33.2981,-7.4133,32.0,34.73358427159666,2.733584271596662
29.9029,-7.2914,33.0,34.45871371729828,1.4587137172982807
30.9225,-7.2454,33.0,34.73970866655621,1.7397086665562114
30.586,-7.2009,31.0,34.68683556063807,3.686835560638073
30.0885,-6.8749,33.0,34.722066225842696,1.7220662258426955
30.877,-6.7996,30.0,34.95076670639924,4.950766706399243
33.9293,-6.756,32.0,34.88702037419562,2.8870203741956217
31.8222,-6.6791,39.0,35.15496015318052,3.845039846819482
33.3639,-6.668,32.0,35.08878162895002,3.0887816289500165
