Net,Station,Lat,Long,Moho_km,err_moho,Avg_Vp/Vs,Poisson’s_ratio,Elevation,Avg_Vp(km/s),Vp_err,Avg_Vs(km/s),Vs_err,N,Sediment,Location,Reference,Compilation,Comments (Method - other notes etc.),Sub-methods,Comments2,H2 (other methods),err,Vsn2,κ2,Unnamed: 25,Unnamed: 26
,,42.7258,-120.893402,34.25,,1.8875,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,42.7258,-120.893402,37.25,,1.8275,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,42.73,-120.89,27.5,,1.995,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,42.73,-120.89,35.0,,1.99,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,42.73,-120.89,36.0,,1.91,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,42.73,-118.49,30.5,,1.705,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,42.73,-118.49,35.0,,1.61,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,42.767,-109.558,35.2,,1.74,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,42.767,-109.558,36.0,,1.7,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,42.77,-116.03,35.3,,1.89,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,42.77,-116.03,38.0,,1.8,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,42.77,-109.56,29.0,,1.97,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,42.77,-109.56,30.0,,1.94,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,42.78,-116.87,42.3,,1.68,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,42.78,-116.87,35.0,,1.93,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,42.8,-120.25,26.4,,2.12,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,42.8,-120.25,38.0,,2.07,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,42.9142,-90.2481,35.0,,1.98,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,42.9142,-90.2481,43.0,,1.77,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,43.0,129.5,31.4,,1.8,,,,,,,,,Asia_China,Tao2014,Stephenson 2024,Hk,-,,,,,,,
,,43.0,129.5,29.7,,1.88,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,43.01,60.56,37.8,,-,,,,,,,,,GSC_global_database,75V.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,43.01,60.56,36.6,,-,,,,,,,,,GSC_global_database,70Y.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,43.01,60.56,36.1,,-,,,,,,,,,GSC_global_database,77Y.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,43.095,-79.8702,40.5,,1.79,,,,,,,,,America_North,Eaton2006,Stephenson 2024,Hk,-,,,,,,,
,,43.095,-79.8702,42.7,,1.75,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,43.16,-78.45,41.0,,1.83,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.16,-78.45,42.0,,1.79,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.1646,-78.4546,41.9,,1.75,,,,,,,,,America_North,Eaton2006,Stephenson 2024,Hk,-,,,,,,,
,,43.1646,-78.4546,43.3,,1.75,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,43.2096,-79.1705,43.0,,1.72,,,,,,,,,America_North,Eaton2006,Stephenson 2024,Hk,-,,,,,,,
,,43.2096,-79.1705,43.9,,1.75,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,43.21,-79.17,42.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.21,-79.17,43.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.24,-122.11,37.0,,1.84,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.24,-122.11,38.0,,1.61,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.25,-120.15,33.7,,1.91,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.25,-120.15,36.0,,1.86,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.25,-115.1,37.4,,1.735,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.25,-115.1,37.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.28,-121.24,31.4,,2.01,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.28,-121.24,52.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.28,-121.23,25.0,,1.68,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.28,-121.23,38.0,,1.82,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.28,-76.86,50.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.28,-76.86,51.0,,1.69,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.33,79.49,29.0,,1.98,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.33,79.49,30.0,,1.93,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.35,-117.75,31.7,,1.835,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.35,-117.75,34.0,,1.86,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.35,-72.55,38.0,,1.84,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.35,-72.55,40.0,,1.79,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.36,-118.47,28.4,,1.82,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.36,-118.47,34.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.36,-118.47,33.0,,1.78,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.36,-110.85,26.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.36,-110.85,38.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.36,-75.29,43.0,,1.81,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.36,-75.29,44.0,,1.8,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.37,-119.31,31.2,,1.935,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.37,-119.31,34.0,,1.89,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.3843,-73.6678,44.0,,1.79,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,43.3843,-73.6678,43.0,,1.7975,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,43.4,-114.17,38.5,,1.785,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.4,-114.17,26.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.41,-76.0,43.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.41,-76.0,56.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.42,-115.83,32.9,,1.945,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.42,-115.83,32.0,,1.92,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.42,-73.94,37.2,,-,,,,,,,,,GSC_global_database,55K.1,Stephenson 2024,Refraction,S_unreversed,,,,,,,
,,43.42,-73.94,36.0,,-,,,,,,,,,GSC_global_database,55K.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,43.43,-116.77,33.1,,1.83,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.43,-116.77,36.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.48,125.26,29.3,,1.776,,,,,,,,,Asia_China,Chen2010,Stephenson 2024,Hk,-,,,,,,,
,,43.48,125.26,30.0,,1.75,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.56,-114.41,31.1,,1.76,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.56,-114.41,42.0,,1.67,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.6,118.1,35.1,,1.755,,,,,,,,,Asia_China,Tao2014,Stephenson 2024,Hk,-,,,,,,,
,,43.6,118.1,36.2,,1.73,,,,,,,,,Asia_China,Zhang2020a,Stephenson 2024,Hk,-,,,,,,,
,,43.6087,-80.0624,40.5,,1.77,,,,,,,,,America_North,Eaton2006,Stephenson 2024,Hk,-,,,,,,,
,,43.6087,-80.0624,42.2,,1.74,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,43.61,-80.06,42.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.61,-80.06,41.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.61,-79.34,40.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.61,-79.34,41.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.79,-122.41,38.7,,1.825,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.79,-122.41,57.0,,2.1,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.79,-122.41,28.0,,2.1,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.79,-115.13,34.0,,1.655,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.79,-115.13,27.0,,1.78,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.81,-120.87,26.8,,1.915,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.81,-120.87,50.0,,2.1,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.82,87.7,51.0,,2.09,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.82,87.7,44.0,,1.92,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.88,-78.7,40.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.88,-78.7,41.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.9,116.08,36.77,,1.75,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,43.9,116.08,39.0,,1.75,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.9,116.1,36.6,,1.76,,,,,,,,,Asia_China,Tao2014,Stephenson 2024,Hk,-,,,,,,,
,,43.9,116.1,37.5,,1.75,,,,,,,,,Asia_China,Zhang2020a,Stephenson 2024,Hk,-,,,,,,,
,,43.9,120.1,33.2,,1.724,,,,,,,,,Asia_China,Tao2014,Stephenson 2024,Hk,-,,,,,,,
,,43.9,120.1,34.99,,1.66,,,,,,,,,Asia_China,Zhang2020a,Stephenson 2024,Hk,-,,,,,,,
,,43.91,-118.57,28.8,,1.885,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.91,-118.57,34.0,,1.61,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.91,-115.96,30.4,,1.96,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.91,-115.96,33.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.91,-114.12,35.1,,1.725,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.91,-114.12,35.0,,1.84,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.92,-78.4,41.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.92,-78.4,40.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.93,-76.99,41.0,,1.86,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.93,-76.99,42.0,,1.82,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.94,-120.21,33.0,,1.725,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.94,-120.21,41.0,,1.66,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.94,-82.82,38.0,,1.79,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.94,-82.82,39.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.96,42.69,50.0,,1.73,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,43.96,42.69,25.0,,1.67,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.9643,-79.0714,40.0,,1.73,,,,,,,,,America_North,Eaton2006,Stephenson 2024,Hk,-,,,,,,,
,,43.9643,-79.0714,40.2,,1.79,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,43.97,-117.74,25.2,,1.86,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,43.97,-117.74,25.0,,1.88,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.97,-74.22,44.0,,1.83,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.97,-74.22,45.0,,1.83,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,43.973468,-74.22307,39.0,,1.91,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,43.973468,-74.22307,45.25,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,43.981,-75.6549,41.8,,1.78,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,43.981,-75.6549,40.0,,1.795,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,44.01,-93.4,50.0,,1.91,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.01,-93.4,25.0,,1.62,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.03,-89.12,39.1,,-,,,,,,,,,GSC_global_database,73O.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,44.03,-89.12,37.4,,-,,,,,,,,,GSC_global_database,61S.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,44.04,-86.23,41.0,,1.82,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.04,-86.23,47.0,,1.68,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.06,-121.82,39.8,,1.765,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.06,-121.82,31.0,,1.99,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.08,-119.5,26.6,,2.01,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.08,-119.5,36.0,,1.79,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.082001,-119.504204,32.25,,1.8925,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,44.082001,-119.504204,33.0,,1.77,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,44.1,19.99,28.0,,1.78,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,44.1,19.99,29.0,,1.78,,,,,,,,,Europe,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.11,-123.85,32.0,,1.92,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.11,-123.85,30.0,,1.98,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.12,-104.04,42.0,,1.9,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.12,-104.04,34.0,,2.04,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.12,9.75,29.0,,-,,,,,,,,,GSC_global_database,77B.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,44.12,9.75,29.2,,-,,,,,,,,,GSC_global_database,77L.4,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,44.159,10.386,31.0,,-,,,,,,,,,Europe,Agostinetti2009b,Stephenson 2024,Hk,-,,,,,,,
,,44.159,10.386,30.0,,1.74,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,44.16,-121.27,33.4,,1.94,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.16,-121.27,29.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.17,-75.06,34.8,,-,,,,,,,,,GSC_global_database,55K.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,44.17,-75.06,38.1,,-,,,,,,,,,GSC_global_database,55K.1,Stephenson 2024,Refraction,S_unreversed,,,,,,,
,,44.24,-81.44,38.0,,2.1,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.24,-81.44,34.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.34,-121.34,36.0,,1.86,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.34,-121.34,37.0,,1.87,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.4,-110.58,39.0,,1.84,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.4,-110.58,30.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.4491,-80.3013,42.5,,1.79,,,,,,,,,America_North,Eaton2006,Stephenson 2024,Hk,-,,,,,,,
,,44.4491,-80.3013,43.8,,1.79,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,44.47,-87.77,38.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.47,-87.77,39.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.52,-122.74,55.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.52,-122.74,54.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.52,-118.67,29.6,,1.675,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.52,-118.67,37.0,,1.71,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.55,-114.86,35.6,,1.845,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.55,-114.86,41.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.56,-114.25,35.9,,1.85,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.56,-114.25,40.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.5646,-69.6617,35.0,,1.74,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,44.5646,-69.6617,34.75,,1.705,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,44.5652,-110.4,30.0,,1.61,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,44.5652,-110.4,44.5,,1.7825,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,44.57,-74.981903,39.0,,1.81,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,44.57,-74.981903,37.0,,1.8625,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,44.59,-119.56,26.0,,1.915,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.59,-119.56,40.0,,1.96,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.59,-116.75,31.7,,1.615,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.59,-116.75,34.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.595188,-81.217422,36.25,,1.8,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,44.595188,-81.217422,42.0,,1.8125,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,44.6,-81.22,37.0,,1.97,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.6,-81.22,45.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.619801,-74.582802,41.0,,1.86,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,44.619801,-74.582802,40.25,,1.745,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,44.62,-74.58,43.0,,1.82,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.62,-74.58,38.0,,2,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.62,129.59,34.95,,1.84,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,44.62,129.59,36.0,,1.88,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.65,-121.23,43.7,,1.875,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.65,-121.23,29.0,,2.05,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.67,-117.66,28.9,,1.925,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.67,-117.66,31.0,,1.9,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.68,-122.19,55.8,,1.825,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.68,-122.19,40.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.68,-122.19,68.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.7,-116.01,34.3,,1.695,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.7,-116.01,34.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.71,-67.46,36.0,,1.79,,,,,,,,,America_North,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,44.71,-67.46,37.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.73,-120.33,34.1,,1.96,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.73,-120.33,52.0,,1.69,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,44.7694,-79.1417,38.0,,1.77,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,44.7694,-79.1417,38.6,,1.79,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,44.8,20.52,31.0,,1.73,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,44.8,20.52,29.0,,-,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,44.835,-73.5883,41.8,,1.73,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,44.835,-73.5883,35.5,,1.7825,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,44.85,-117.31,39.8,,1.695,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,44.85,-117.31,29.0,,1.84,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.0,81.0,48.8,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,45.0,81.0,48.0,,1.74,,,,,,,,,Asia_China,Cai2021,Stephenson 2024,Hk,-,,,,,,,
,,45.0198,-77.928,40.0,,1.74,,,,,,,,,America_North,Eaton2006,Stephenson 2024,Hk,-,,,,,,,
,,45.0198,-77.928,40.2,,1.77,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,45.0396,-77.0754,38.6,,1.77,,,,,,,,,America_North,Eaton2006,Stephenson 2024,Hk,-,,,,,,,
,,45.0396,-77.0754,39.6,,1.76,,,,,,,,,America_North,Petrescu2016,Stephenson 2024,Hk,-,,,,,,,
,,45.04,-85.66,41.0,,1.73,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.04,-85.66,27.0,,2.1,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.04,-77.08,41.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.04,-77.08,40.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.05,6.68,51.0,,1.77,,,,,,,,,Europe,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,45.05,6.68,53.0,,1.72,,,,,,,,,Europe,Lombardi2008,Stephenson 2024,Hk,CSS_combined,,,,,,,
,,45.05,6.68,48.0,,1.79,,,,,,,,,Europe,Geisseler2008,Stephenson 2024,Hk,-,,,,,,,
,,45.09,-114.23,33.4,,1.78,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.09,-114.23,40.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.13,-115.33,42.7,,1.575,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
,,45.13,-115.33,42.0,,1.66,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,45.21,-122.48,43.2,,1.67,,,,,,,,,America_North,Eagar2011,Stephenson 2024,Hk,-,,,,,,,
